parcel_id,vns_bldg_style,vns_bldg_use,vns_gla,vns_bldg_area_effective,vns_pct_good,cns_assess_val,bld_year_built,bld_effective_year_built,bld_grade,bld_condition,bld_units
91-258,,,,23718,68,817500,,,,,
91-259,,,,45457,60,1785900,,,,,
91-260,,,,1855,64,109400,,,,,
91-261,,,,4458,50,99700,,,,,
91-262,,,,0,,0,,,,,
91-263,,,,47155,34,365000,,,,,
91-263,,,,12192,50,203200,,,,,
91-264,,,,8472,99,82300,,,,,
91-265,,,,3364,57,188700,,,,,
91-266,,,,4092,50,230900,,,,,
91-269,,,,4796,30,120300,,,,,
91-270,,,,2892,60,178200,,,,,
91-270,,,,871,60,67700,,,,,
91-270,,,,2427,60,166100,,,,,
91-271,,,,2837,67,254700,,,,,
91-272,,,,1529,67,177800,,,,,
91-273,,,,1664,43,117800,,,,,
91-274,,,,1978,67,178100,,,,,
91-275,,,,2210,62,176300,,,,,
91-276,,,,2111,57,162000,,,,,
91-277,,,,1824,57,161000,,,,,
91-278,,,,3101,67,245700,,,,,
91-279,,,,894,57,108100,,,,,
91-280,,,,4725,50,264200,,,,,
91-281,,,,1192,60,86400,,,,,
91-282,,,,1990,71,242400,,,,,
91-283,,,,2746,71,321000,,,,,
91-284,,,,2166,71,219900,,,,,
91-285,,,,2196,67,212000,,,,,
91-286,,,,1687,85,241500,,,,,
91-287,,,,2625,67,254700,,,,,
91-288,,,,3106,67,256600,,,,,
91-289,,,,11801,64,949500,,,,,
92-1,,,,0,,0,,,,,
92-2,,,,12647,55,428700,,,,,
92-3,,,,10868,75,1548300,,,,,
92-4,,,,1123,60,71800,,,,,
92-4,,,,3492,83,448500,,,,,
92-5,,,,3751,57,246900,,,,,
92-6,,,,4044,64,380900,,,,,
92-7,,,,5895,61,478300,,,,,
92-8,,,,7056,72,345200,,,,,
92-9,,,,5097,64,542700,,,,,
92-10,,,,6606,61,646800,,,,,
92-11,,,,0,,0,,,,,
92-12,,,,32649,60,1952600,,,,,
92-13,,,,3250,60,271800,,,,,
92-14,,,,1653,61,162300,,,,,
92-15,,,,5757,61,474400,,,,,
92-19,,,,3990,60,263500,,,,,
92-20,,,,1461,67,151700,,,,,
92-21,,,,1595,88,256800,,,,,
92-22,,,,0,,0,,,,,
92-23,,,,8497,64,586400,,,,,
92-23,,,,3535,78,477500,,,,,
92-25,,,,42964,73,3737000,,,,,
92-28,,,,2670,36,112400,,,,,
92-28,,,,4139,60,266500,,,,,
92-29,,,,948,67,112900,,,,,
92-30,,,,0,,0,,,,,
92-31,,,,0,,0,,,,,
92-33,,,,8221,40,206900,,,,,
92-34,,,,3667,81,291200,,,,,
92-36,,,,5280,75,386200,,,,,
92-36,,,,14184,75,910900,,,,,
92-37,,,,3734,71,290800,,,,,
92-38,,,,5884,60,383500,,,,,
92-39,,,,4062,60,274100,,,,,
92-40,,,,2754,67,244500,,,,,
92-41,,,,3746,56,232200,,,,,
92-42,,,,2933,67,209800,,,,,
92-43,,,,3283,67,291000,,,,,
92-44,,,,2710,71,285200,,,,,
92-45,,,,3181,67,289500,,,,,
92-46,,,,2363,71,258900,,,,,
92-47,,,,3591,71,322000,,,,,
92-48,,,,4125,71,315900,,,,,
92-49,,,,3503,67,325200,,,,,
92-50,,,,3269,67,277700,,,,,
92-51,,,,2353,67,197700,,,,,
92-52,,,,1898,67,173600,,,,,
92-53,,,,1611,57,153100,,,,,
92-54,,,,1490,67,159500,,,,,
92-55,,,,2382,67,227500,,,,,
92-56,,,,2745,71,315900,,,,,
92-57-200,,,,1667,65,203200,,,,,
92-57-400,,,,1665,65,203100,,,,,
92-57-600,,,,1671,65,218600,,,,,
92-57-800,,,,1674,65,218800,,,,,
92-57-1000,,,,1667,65,214000,,,,,
92-57-1200,,,,1665,65,218200,,,,,
92-60,,,,2580,71,258200,,,,,
92-61,,,,2610,67,253500,,,,,
92-62,,,,9908,60,575300,,,,,
92-63,,,,9104,64,577600,,,,,
92-64,,,,8875,61,613600,,,,,
92-65,,,,5861,67,537500,,,,,
92-65,,,,1958,67,246300,,,,,
92-66,,,,7256,67,712000,,,,,
92-67,,,,29681,60,265600,,,,,
92-67-E,,,,29681,60,1439400,,,,,
92-67-E,,,,3807,94,275200,,,,,
92-68,,,,4102,61,159100,,,,,
92-70,,,,5009,60,433500,,,,,
92-71,,,,5210,61,435700,,,,,
92-72,,,,3630,60,277900,,,,,
92-73,,,,4108,92,595900,,,,,
92-74,,,,3857,60,278200,,,,,
92-75,,,,2897,60,187400,,,,,
92-76,,,,3749,67,278600,,,,,
92-77,,,,3040,67,395100,,,,,
92-78,,,,28395,61,1987700,,,,,
92-79,,,,4141,60,318400,,,,,
92-80,,,,2685,57,211600,,,,,
92-81,,,,3983,67,280400,,,,,
92-82,,,,3749,60,257200,,,,,
92-83,,,,3676,67,284900,,,,,
92-84,,,,4976,71,377600,,,,,
92-86,,,,1647,62,146900,,,,,
92-86-200,,,,1127,97,201600,,,,,
92-87,,,,5005,50,143500,,,,,
92-88,,,,1109,50,78900,,,,,
92-89,,,,2410,71,330100,,,,,
92-90,,,,5027,67,601600,,,,,
92-91,,,,3756,71,657900,,,,,
92-92,,,,2689,71,444200,,,,,
92-93,,,,2577,67,318200,,,,,
92-94,,,,2773,67,251800,,,,,
92-95,,,,2640,57,188000,,,,,
92-96,,,,1578,67,164200,,,,,
92-97,,,,3012,67,371200,,,,,
92-98,,,,1718,71,177500,,,,,
92-99,,,,1754,57,177600,,,,,
92-100,,,,1914,64,192000,,,,,
92-101,,,,1761,71,191200,,,,,
92-102,,,,1871,71,204300,,,,,
92-103,,,,3577,40,256400,,,,,
92-104,,,,0,,0,,,,,
92-105,,,,0,,0,,,,,
92-106,,,,2232,71,278900,,,,,
92-107,,,,4880,60,302600,,,,,
92-108,,,,3812,52,282000,,,,,
92-109,,,,4381,76,604600,,,,,
92-110,,,,6098,60,404800,,,,,
92-111,,,,2834,60,258800,,,,,
92-112,,,,2509,60,230500,,,,,
92-113,,,,3381,67,399100,,,,,
92-114,,,,4201,71,646100,,,,,
92-115,,,,3125,71,445600,,,,,
92-116,,,,3746,60,298700,,,,,
92-117,,,,3071,68,292500,,,,,
92-118,,,,1837,67,191200,,,,,
92-119,,,,3477,71,274800,,,,,
92-120,,,,4214,60,306800,,,,,
92-121,,,,4574,60,431800,,,,,
92-122,,,,4708,60,410500,,,,,
92-122-P,,,,,,,,,,,
92-123,,,,4193,60,330600,,,,,
92-124,,,,6215,57,300200,,,,,
92-124,,,,6276,61,411200,,,,,
92-126,,,,6533,68,1478500,,,,,
92-127,,,,4954,60,534500,,,,,
92-128,,,,4241,60,378900,,,,,
92-129,,,,4764,55,243600,,,,,
92-130,,,,2679,57,166100,,,,,
92-131,,,,4528,83,402900,,,,,
92-131,,,,3108,83,270600,,,,,
92-132,,,,3292,67,253000,,,,,
92-133,,,,5391,61,368600,,,,,
92-134,,,,2547,67,194900,,,,,
92-135,,,,1823,83,251600,,,,,
92-136,,,,4006,55,218100,,,,,
92-137,,,,4236,71,341300,,,,,
92-138,,,,2693,67,219600,,,,,
92-139,,,,2100,67,202900,,,,,
92-140,,,,4266,67,286100,,,,,
92-141,,,,3616,67,365800,,,,,
92-142,,,,6579,64,507800,,,,,
92-143,,,,3253,67,239200,,,,,
92-144,,,,2240,67,234100,,,,,
92-145,,,,3642,62,268500,,,,,
92-146,,,,2377,67,257800,,,,,
92-147,,,,2185,67,231300,,,,,
92-148,,,,2212,76,278900,,,,,
92-149,,,,2282,76,309000,,,,,
92-150,,,,3851,67,311400,,,,,
92-151,,,,1739,67,209200,,,,,
92-152,,,,2164,74,254000,,,,,
92-153,,,,2577,83,340900,,,,,
92-154,,,,2822,83,398500,,,,,
92-155,,,,3245,76,347300,,,,,
92-156,,,,2821,71,320600,,,,,
92-157,,,,4803,60,306700,,,,,
92-158,,,,2588,71,292900,,,,,
92-159,,,,0,,0,,,,,
92-160,,,,1425,79,185800,,,,,
92-161,,,,1414,74,172900,,,,,
92-162,,,,1971,67,217000,,,,,
92-163,,,,2769,67,245000,,,,,
92-164,,,,4370,68,350700,,,,,
92-166,,,,2666,76,310300,,,,,
92-167,,,,2817,83,400800,,,,,
92-168,,,,2178,71,219000,,,,,
92-169,,,,1191,67,129800,,,,,
92-170-101,,,,1432,65,146400,,,,,
92-170-201,,,,1331,65,141900,,,,,
92-170-301,,,,1819,65,170000,,,,,
92-171,,,,3217,67,258400,,,,,
92-172,,,,2225,71,257700,,,,,
92-172,,,,536,79,26200,,,,,
92-173,,,,2287,67,260300,,,,,
92-174,,,,2916,62,276600,,,,,
92-175,,,,2321,76,316700,,,,,
92-176,,,,2505,67,251300,,,,,
92-177,,,,3073,67,247700,,,,,
92-178,,,,4399,60,271100,,,,,
92-179,,,,3345,83,359600,,,,,
92-180-101,,,,2286,69,229900,,,,,
92-180-201,,,,2336,69,240000,,,,,
92-180-301,,,,2368,74,256800,,,,,
92-180-401,,,,2322,74,256800,,,,,
92-181,,,,3604,64,283300,,,,,
92-182,,,,2880,52,157200,,,,,
92-183,,,,1469,67,158500,,,,,
92-184,,,,1656,57,165900,,,,,
92-185,,,,1881,76,243400,,,,,
92-186,,,,1629,76,228600,,,,,
92-187,,,,5210,71,389400,,,,,
92-188,,,,2269,62,185300,,,,,
92-189,,,,2239,62,189900,,,,,
92-190,,,,5600,60,378200,,,,,
92-191,,,,2079,71,227200,,,,,
92-192,,,,4137,60,290400,,,,,
92-193,,,,1090,62,91600,,,,,
92-193,,,,1090,67,99000,,,,,
92-194,,,,1753,67,188100,,,,,
92-195,,,,3209,76,343100,,,,,
92-196,,,,5253,57,299000,,,,,
92-197,,,,3251,67,236800,,,,,
92-198,,,,5582,50,184900,,,,,
92-199,,,,747,64,73500,,,,,
92-199,,,,3886,60,291400,,,,,
92-200,,,,3481,62,292700,,,,,
92-201,,,,2552,76,298200,,,,,
92-202,,,,5451,60,353200,,,,,
92-203,,,,2798,71,294200,,,,,
92-204,,,,2926,67,254200,,,,,
92-205,,,,4527,64,300600,,,,,
92-206,,,,2989,71,284900,,,,,
92-207,,,,3004,67,205600,,,,,
92-208,,,,1501,67,167300,,,,,
92-209,,,,5050,60,348800,,,,,
92-210,,,,2865,67,306100,,,,,
92-211,,,,3001,71,266800,,,,,
92-212,,,,2206,71,256200,,,,,
92-213,,,,3192,71,289800,,,,,
92-214,,,,3068,71,263600,,,,,
92-215,,,,2505,57,198600,,,,,
92-216,,,,2044,76,240200,,,,,
92-217,,,,7013,98,1469000,,,,,
92-218,,,,2548,71,281200,,,,,
92-219,,,,2824,71,275300,,,,,
92-220,,,,1140,67,126100,,,,,
92-220,,,,6222,71,534300,,,,,
92-221,,,,2198,67,289000,,,,,
92-222,,,,6990,61,694700,,,,,
92-223,,,,2483,61,218800,,,,,
92-223,,,,3207,68,246400,,,,,
92-223,,,,3207,68,246400,,,,,
92-223,,,,3207,68,246400,,,,,
92-223,,,,6475,68,442100,,,,,
92-223,,,,9696,68,635200,,,,,
92-224,,,,2470,76,391500,,,,,
93-1,,,,1326,71,134400,,,,,
93-2,,,,0,,0,,,,,
93-3,,,,1365,86,185500,,,,,
93-4,,,,0,,0,,,,,
93-5,,,,0,,0,,,,,
93-6,,,,1581,67,185400,,,,,
93-7,,,,2081,67,262600,,,,,
93-8,,,,2708,67,355100,,,,,
93-9,,,,718,67,66000,,,,,
93-9-E,,,,2108,67,166900,,,,,
93-10,,,,1908,91,286600,,,,,
93-11,,,,1511,62,171500,,,,,
93-12,,,,1906,82,229300,,,,,
93-13,,,,1842,82,238600,,,,,
93-14,,,,1481,83,195600,,,,,
93-15,,,,1869,79,218000,,,,,
93-16,,,,1572,67,156000,,,,,
93-17,,,,1957,76,233400,,,,,
93-18,,,,1355,67,172100,,,,,
93-19,,,,2287,67,224200,,,,,
93-20,,,,1823,71,222700,,,,,
93-21,,,,1276,67,132500,,,,,
93-22,,,,1571,75,190200,,,,,
93-23,,,,1573,75,190100,,,,,
93-24,,,,1492,75,171600,,,,,
93-25,,,,1954,74,212600,,,,,
93-26,,,,2106,74,230300,,,,,
93-27,,,,1414,87,194100,,,,,
93-28,,,,1220,67,161400,,,,,
93-29,,,,1514,78,167900,,,,,
93-30,,,,1412,71,152300,,,,,
93-31,,,,961,71,142900,,,,,
93-32,,,,1341,83,184000,,,,,
93-33,,,,1914,83,222200,,,,,
93-34,,,,1817,75,188100,,,,,
93-35,,,,1477,75,157800,,,,,
93-36,,,,1572,71,166700,,,,,
93-37,,,,1800,71,168300,,,,,
93-38,,,,594,61,35000,,,,,
93-39,,,,1207,74,153100,,,,,
93-40,,,,1624,71,185000,,,,,
93-41,,,,1613,75,178000,,,,,
93-42,,,,1436,78,186600,,,,,
93-43,,,,1132,71,146100,,,,,
93-44,,,,1405,71,137000,,,,,
93-45,,,,1747,93,234200,,,,,
93-46,,,,1533,71,133100,,,,,
93-46,,,,1271,71,129900,,,,,
93-47,,,,1321,87,159800,,,,,
93-48,,,,2124,23,87900,,,,,
93-49,,,,1651,71,178400,,,,,
93-50,,,,870,71,95400,,,,,
93-51,,,,1716,86,197800,,,,,
93-52,,,,1621,87,201900,,,,,
93-53,,,,2533,87,300600,,,,,
93-54,,,,5599,55,261100,,,,,
93-55,,,,1872,87,202900,,,,,
93-56,,,,1234,87,156200,,,,,
93-57,,,,1442,79,154500,,,,,
93-58,,,,1388,79,153900,,,,,
93-59,,,,1793,67,171100,,,,,
93-60,,,,2277,54,157600,,,,,
93-61,,,,0,,0,,,,,
93-62,,,,2290,52,105600,,,,,
93-63,,,,1503,57,100300,,,,,
93-63,,,,760,87,132400,,,,,
93-64,,,,1630,83,176400,,,,,
93-65,,,,1265,83,152100,,,,,
93-66,,,,980,86,140000,,,,,
93-67,,,,6720,50,127300,,,,,
93-67,,,,5917,50,113900,,,,,
93-67,,,,4096,54,113400,,,,,
93-68,,,,1567,83,191900,,,,,
93-69,,,,1297,83,179700,,,,,
93-70,,,,1529,83,191400,,,,,
93-71,,,,1580,83,210500,,,,,
93-72,,,,1194,83,178900,,,,,
93-73,,,,1400,86,185700,,,,,
93-74,,,,1574,86,199400,,,,,
93-75,,,,1431,83,189700,,,,,
93-76,,,,1202,83,169700,,,,,
93-77,,,,1551,86,214500,,,,,
93-78,,,,1138,83,165100,,,,,
93-79,,,,1152,83,161100,,,,,
93-80,,,,1314,83,186000,,,,,
93-81,,,,1646,86,234700,,,,,
93-82,,,,1249,79,173100,,,,,
93-83,,,,2064,86,269600,,,,,
93-84,,,,1669,83,223400,,,,,
93-85,,,,1937,67,172700,,,,,
93-86,,,,2043,87,277200,,,,,
93-87,,,,1232,83,158000,,,,,
93-88,,,,1490,67,164800,,,,,
93-89-100,,,,748,87,120300,,,,,
93-89-200,,,,978,67,111100,,,,,
93-89-300,,,,1098,90,188200,,,,,
93-89-400,,,,0,,0,,,,,
93-90,,,,1411,67,148900,,,,,
93-91,,,,794,67,72700,,,,,
93-92,,,,1610,52,109200,,,,,
93-93,,,,1376,86,204600,,,,,
93-94,,,,1582,67,182600,,,,,
93-94-100,,,,1585,100,251900,,,,,
93-95,,,,0,,0,,,,,
93-96,,,,1089,67,109800,,,,,
93-97,,,,1110,67,113800,,,,,
93-98,,,,657,71,48000,,,,,
93-99,,,,1320,67,143800,,,,,
93-100,,,,4306,71,310800,,,,,
93-101,,,,0,,0,,,,,
93-102,,,,0,,0,,,,,
93-103,,,,0,,0,,,,,
93-104,,,,0,,0,,,,,
93-105,,,,0,,0,,,,,
93-106,,,,0,,0,,,,,
93-107,,,,0,,0,,,,,
93-108,,,,0,,0,,,,,
93-109,,,,0,,0,,,,,
93-110,,,,0,,0,,,,,
93-111,,,,0,,0,,,,,
93-112,,,,0,,0,,,,,
93-113,,,,809,67,115700,,,,,
93-114,,,,1232,52,97200,,,,,
93-115,,,,1264,62,123200,,,,,
93-116,,,,1298,83,178200,,,,,
93-117,,,,1182,66,102800,,,,,
93-118,,,,1734,67,210800,,,,,
93-119,,,,1266,57,113800,,,,,
93-120,,,,1977,74,197300,,,,,
93-122,,,,0,,0,,,,,
93-123,,,,0,,0,,,,,
93-124,,,,0,,0,,,,,
93-125,,,,0,,0,,,,,
93-126,,,,1678,96,252400,,,,,
94-1,,,,14556,60,317500,,,,,
94-1,,,,675,57,57100,,,,,
94-2,,,,1416,57,109600,,,,,
94-2-100,,,,1404,79,165400,,,,,
94-3,,,,2058,86,267900,,,,,
94-4,,,,1783,79,205100,,,,,
94-5,,,,1720,76,198000,,,,,
94-6,,,,2783,79,337900,,,,,
94-7,,,,1624,83,183600,,,,,
94-8,,,,1469,82,203500,,,,,
94-9,,,,0,,0,,,,,
94-10,,,,2214,83,271600,,,,,
94-11,,,,1386,57,115700,,,,,
94-12,,,,1530,71,170000,,,,,
94-13,,,,2489,71,231300,,,,,
94-14,,,,2193,71,187200,,,,,
94-15,,,,1925,74,175900,,,,,
94-16,,,,1041,67,109900,,,,,
94-17,,,,2570,66,230400,,,,,
94-17,,,,875,71,169800,,,,,
94-18,,,,1422,67,122700,,,,,
94-19,,,,1868,90,259500,,,,,
94-20,,,,1714,90,237700,,,,,
94-21,,,,1110,90,175700,,,,,
94-22,,,,1807,87,233100,,,,,
94-23,,,,2102,87,262300,,,,,
94-24,,,,2151,87,250400,,,,,
94-25,,,,2136,90,265100,,,,,
94-26,,,,1815,91,243400,,,,,
94-27,,,,1810,91,240400,,,,,
97-1,,,,0,,0,,,,,
97-2,,,,0,,0,,,,,
97-3,,,,0,,0,,,,,
97-4,,,,0,,0,,,,,
97-5,,,,1740,83,210000,,,,,
97-6,,,,2930,83,334700,,,,,
97-7,,,,1828,86,246900,,,,,
97-8,,,,0,,0,,,,,
97-9,,,,0,,0,,,,,
97-10,,,,0,,0,,,,,
97-11,,,,0,,0,,,,,
97-12,,,,0,,0,,,,,
97-13,,,,0,,0,,,,,
97-14,,,,0,,0,,,,,
98-1,,,,1950,90,266200,,,,,
98-2,,,,1682,87,231800,,,,,
98-3,,,,2081,87,258600,,,,,
98-4,,,,1680,86,215500,,,,,
98-5,,,,1510,92,249800,,,,,
98-6,,,,506,91,29900,,,,,
98-6,,,,3397,93,542400,,,,,
98-7,,,,1658,60,167500,,,,,
98-8,,,,0,,0,,,,,
98-9,,,,2684,91,489000,,,,,
98-10,,,,1392,90,245800,,,,,
98-11,,,,1639,91,274200,,,,,
98-12,,,,0,,0,,,,,
98-13,,,,1405,97,235300,,,,,
98-14,,,,1368,92,231000,,,,,
98-15,,,,1984,71,226900,,,,,
98-16,,,,0,,0,,,,,
98-17,,,,1850,91,322900,,,,,
98-18,,,,1229,76,96600,,,,,
98-19,,,,1090,68,148600,,,,,
98-19,,,,4776,60,427500,,,,,
98-20,,,,9702,71,663100,,,,,
98-21,,,,0,,0,,,,,
98-22,,,,0,,0,,,,,
98-22-200,,,,1043,86,48200,,,,,
98-22-300,,,,677,83,32400,,,,,
98-22-400,,,,683,79,22400,,,,,
98-22-500,,,,846,90,46400,,,,,
98-22-600,,,,888,83,36900,,,,,
98-22-700,,,,710,86,32800,,,,,
98-22-800,,,,677,79,27200,,,,,
98-22-900,,,,848,91,46900,,,,,
98-22-1000,,,,767,82,24700,,,,,
98-22-1100,,,,854,91,45500,,,,,
98-22-1200,,,,836,79,30600,,,,,
98-22-1300,,,,768,83,33100,,,,,
98-22-1400,,,,1260,83,64500,,,,,
98-22-1500,,,,734,83,34800,,,,,
98-22-1600,,,,829,86,37000,,,,,
98-22-1700,,,,1027,83,40000,,,,,
98-22-1800,,,,978,78,36900,,,,,
98-22-1900,,,,942,83,38600,,,,,
98-22-2000,,,,942,93,51100,,,,,
98-22-2100,,,,856,58,26500,,,,,
98-22-2200,,,,957,83,38900,,,,,
98-22-2300,,,,736,83,34200,,,,,
98-22-2400,,,,944,91,46300,,,,,
98-22-2500,,,,952,91,48600,,,,,
98-22-2600,,,,867,91,45400,,,,,
98-22-2700,,,,858,91,46400,,,,,
98-22-2800,,,,1094,83,41300,,,,,
98-22-2900,,,,731,88,36200,,,,,
98-22-3000,,,,942,83,39600,,,,,
98-22-3200,,,,950,91,48600,,,,,
98-22-3500,,,,929,83,38400,,,,,
98-22-3600,,,,924,99,54100,,,,,
98-22-3700,,,,808,83,35400,,,,,
98-22-3800,,,,847,90,45600,,,,,
98-22-4000,,,,936,94,50300,,,,,
98-22-4100,,,,869,90,45900,,,,,
98-22-4200,,,,721,72,26800,,,,,
98-23-100,,,,2105,62,167600,,,,,
98-23-200,,,,0,,0,,,,,
98-24,,,,1814,100,281800,,,,,
98-25,,,,1626,86,235800,,,,,
98-26,,,,0,,0,,,,,
98-27,,,,2456,87,370100,,,,,
98-28,,,,1768,83,232700,,,,,
99-1,,,,0,,0,,,,,
99-2,,,,2576,63,95600,,,,,
99-2,,,,2059,79,202500,,,,,
99-2,,,,543,87,57100,,,,,
99-3,,,,1554,90,248100,,,,,
99-3-100,,,,1333,90,155000,,,,,
99-4,,,,2531,90,378100,,,,,
99-5,,,,1518,71,161400,,,,,
99-6,,,,1980,75,209500,,,,,
99-7,,,,1390,79,180100,,,,,
99-7-100,,,,0,,0,,,,,
99-8,,,,0,,0,,,,,
99-8-100,,,,942,99,73600,,,,,
99-8-200,,,,935,98,66200,,,,,
99-8-300,,,,1288,90,92900,,,,,
99-8-400,,,,930,87,61800,,,,,
99-8-500,,,,945,92,64100,,,,,
99-8-600,,,,614,79,27800,,,,,
99-8-700,,,,866,90,55400,,,,,
99-8-800,,,,942,99,75900,,,,,
99-8-900,,,,942,99,66200,,,,,
99-8-1000,,,,970,93,62300,,,,,
99-8-1100,,,,655,79,30900,,,,,
99-8-1200,,,,806,82,31800,,,,,
99-8-1300,,,,934,90,60100,,,,,
99-8-1400,,,,727,79,38200,,,,,
99-8-1600,,,,929,95,67400,,,,,
99-8-1700,,,,853,99,65300,,,,,
99-8-1800,,,,956,32,19500,,,,,
99-8-1900,,,,932,91,61400,,,,,
99-8-2000,,,,835,82,43300,,,,,
101-1,,,,50844,87,3038200,,,,,
101-1,,,,3195,89,294800,,,,,
101-2,,,,1208,66,189100,,,,,
101-2,,,,363,66,42700,,,,,
101-2,,,,16623,68,2276300,,,,,
101-2,,,,5464,70,171300,,,,,
101-2,,,,2865,91,511700,,,,,
101-2-100,,,,0,,0,,,,,
101-5,,,,2597,60,254900,,,,,
101-9,,,,2262,67,242100,,,,,
101-10,,,,1663,71,166900,,,,,
101-11,,,,1554,75,170900,,,,,
101-12,,,,1677,67,199400,,,,,
101-13,,,,2352,76,291800,,,,,
101-14,,,,1316,87,196600,,,,,
101-15,,,,2425,57,176500,,,,,
101-16,,,,3135,90,345600,,,,,
101-17,,,,1499,52,119100,,,,,
101-18-100,,,,1924,83,239300,,,,,
101-18-200,,,,1714,92,251900,,,,,
101-19,,,,2271,67,221700,,,,,
101-20,,,,4928,66,298600,,,,,
101-20,,,,6326,66,364000,,,,,
101-20,,,,9036,66,513200,,,,,
101-20,,,,9436,66,525000,,,,,
101-20,,,,7392,66,424100,,,,,
101-20-200,,,,4149,87,361300,,,,,
101-20-200,,,,4706,87,397300,,,,,
101-20-200,,,,8401,87,664700,,,,,
101-21,,,,3686,67,173400,,,,,
101-22,,,,1208,71,177200,,,,,
101-23,,,,1699,62,174800,,,,,
101-25,,,,1443,75,172600,,,,,
101-26,,,,,,,,,,,
101-27,,,,4035,61,310300,,,,,
101-28,,,,5897,70,627100,,,,,
101-29,,,,1984,67,205100,,,,,
101-30,,,,1503,71,162600,,,,,
101-31,,,,3064,68,366000,,,,,
101-33,,,,0,,0,,,,,
101-36,,,,17418,63,556300,,,,,
101-36,,,,3200,66,92400,,,,,
101-36,,,,3050,85,115800,,,,,
101-37,,,,6263,66,243100,,,,,
101-37,,,,31498,70,2633100,,,,,
101-37,,,,4176,75,223200,,,,,
101-38,,,,6679,66,521800,,,,,
102-1,,,,958,71,114500,,,,,
102-2,,,,809,75,99000,,,,,
102-3,,,,1048,67,114400,,,,,
102-4,,,,1671,67,168100,,,,,
102-5,,,,6563,63,556100,,,,,
102-6,,,,1242,83,167400,,,,,
102-8,,,,1369,82,194900,,,,,
102-9,,,,1779,78,190900,,,,,
102-10,,,,1150,67,138100,,,,,
102-11,,,,1214,67,150400,,,,,
102-12-1,,,,1350,92,239100,,,,,
102-12-2,,,,1804,94,238000,,,,,
102-12-3,,,,1377,92,241400,,,,,
102-12-4,,,,0,,0,,,,,
102-12-5,,,,1192,94,187500,,,,,
102-12-6,,,,1192,94,187500,,,,,
102-12-7,,,,1180,94,186600,,,,,
102-12-8,,,,1180,94,185100,,,,,
102-12-9,,,,1355,94,200000,,,,,
102-12-10,,,,1407,94,229100,,,,,
102-12-11,,,,0,,0,,,,,
102-12-12,,,,1804,94,233800,,,,,
102-12-13,,,,1519,94,212800,,,,,
102-12-14,,,,1519,92,208200,,,,,
102-12-15,,,,1338,93,241400,,,,,
102-12-16,,,,0,,0,,,,,
102-12-17,,,,0,,0,,,,,
102-12-18,,,,0,,0,,,,,
102-12-19,,,,0,,0,,,,,
102-12-20,,,,0,,0,,,,,
102-12-21,,,,0,,0,,,,,
102-12-22,,,,0,,0,,,,,
102-12-23,,,,0,,0,,,,,
102-12-24,,,,0,,0,,,,,
102-12-25,,,,0,,0,,,,,
102-12-26,,,,0,,0,,,,,
102-12-27,,,,0,,0,,,,,
102-12-28,,,,0,,0,,,,,
102-12-29,,,,0,,0,,,,,
102-12-30,,,,1192,94,195300,,,,,
102-12-31,,,,1192,94,195700,,,,,
102-12-32,,,,1408,92,244200,,,,,
102-12-33,,,,1696,65,158000,,,,,
102-13,,,,3076,63,195900,,,,,
102-14,,,,1373,75,155000,,,,,
102-15,,,,1652,75,174900,,,,,
102-16,,,,1814,79,207000,,,,,
102-17,,,,3039,75,296800,,,,,
102-19,,,,1810,75,187700,,,,,
102-20,,,,3654,71,346100,,,,,
102-21,,,,1741,75,196600,,,,,
102-22,,,,1544,74,169100,,,,,
102-23,,,,1890,78,244500,,,,,
102-24,,,,1710,75,199300,,,,,
102-25,,,,1539,79,181100,,,,,
102-25-100,,,,2771,93,399600,,,,,
102-26,,,,2856,71,268000,,,,,
102-27,,,,1904,82,235400,,,,,
102-28,,,,1603,86,223200,,,,,
102-29,,,,1684,79,204400,,,,,
102-30,,,,1642,83,224500,,,,,
102-31,,,,1821,82,232500,,,,,
102-32,,,,2362,76,254800,,,,,
102-33,,,,1693,86,213100,,,,,
102-34,,,,1854,79,231100,,,,,
102-35,,,,2304,78,272600,,,,,
102-36,,,,1868,79,214000,,,,,
102-37,,,,1536,82,207500,,,,,
102-38,,,,1914,83,236100,,,,,
102-39,,,,10112,64,663200,,,,,
102-39,,,,10112,64,663200,,,,,
102-39,,,,5131,68,373800,,,,,
102-40,,,,2238,90,328500,,,,,
102-41,,,,2145,91,271400,,,,,
102-42,,,,1364,87,204700,,,,,
102-44,,,,1414,87,208900,,,,,
102-45,,,,1527,87,222000,,,,,
102-46,,,,1406,90,219100,,,,,
102-47,,,,1555,90,232400,,,,,
102-48,,,,1676,82,208100,,,,,
102-49,,,,1700,90,247300,,,,,
102-50,,,,2193,74,244100,,,,,
102-53,,,,3140,89,462000,,,,,
102-54,,,,2133,70,208700,,,,,
102-54-200,,,,3517,92,543600,,,,,
102-55,,,,2094,83,325900,,,,,
102-57,,,,4842,67,568300,,,,,
102-58,,,,0,,0,,,,,
102-59,,,,0,,0,,,,,
102-60,,,,0,,0,,,,,
102-61,,,,0,,0,,,,,
102-62,,,,0,,0,,,,,
103-1,,,,0,,0,,,,,
103-2,,,,1091,55,36000,,,,,
103-2,,,,3440,64,145800,,,,,
103-3,,,,31741,70,2768100,,,,,
103-4,,,,7000,66,338400,,,,,
103-6,,,,27626,55,2497200,,,,,
